Timestamp,Open,High,Low,Close,Volume
1735185600000,98995.18000000,98995.18000000,97711.17000000,97719.99000000,2538.93374000
1735200000000,97719.99000000,97772.13000000,95199.14000000,95695.81000000,6056.25765000
1735214400000,95695.81000000,96280.25000000,95234.93000000,96042.88000000,4267.56835000
1735228800000,96042.89000000,96621.95000000,95444.44000000,96102.25000000,2892.18792000
1735243200000,96102.24000000,96114.46000000,95302.00000000,95791.60000000,2098.38520000
1735257600000,95791.60000000,96443.68000000,95401.03000000,96417.84000000,2935.24410000
1735272000000,96417.84000000,96604.24000000,94646.03000000,95104.76000000,4600.52902000
1735286400000,95104.76000000,97544.58000000,95104.76000000,96952.38000000,4963.50857000
1735300800000,96952.38000000,97035.80000000,94011.11000000,94573.75000000,6425.73336000
1735315200000,94573.75000000,94996.16000000,93500.01000000,94750.00000000,5278.97717000
1735329600000,94750.11000000,94823.09000000,94100.60000000,94299.03000000,2297.27207000
1735344000000,94299.03000000,94720.00000000,94135.66000000,94594.91000000,1341.52605000
1735358400000,94594.91000000,94800.00000000,94307.00000000,94381.99000000,971.18403000
1735372800000,94381.98000000,94883.00000000,94312.67000000,94754.83000000,1063.67759000
1735387200000,94754.83000000,95340.36000000,94375.80000000,94447.29000000,2013.14298000
1735401600000,94447.28000000,95245.24000000,94389.45000000,95027.76000000,1698.97945000
1735416000000,95027.75000000,95733.99000000,94878.26000000,95300.00000000,1297.38280000
1735430400000,95300.00000000,95340.00000000,94808.00000000,95172.40000000,1053.11164000
1735444800000,95172.41000000,95283.99000000,94971.44000000,95272.04000000,875.93086000
1735459200000,95272.05000000,95315.50000000,95010.00000000,95032.57000000,788.50288000
1735473600000,95032.58000000,95231.58000000,94010.00000000,94511.12000000,2881.21420000
1735488000000,94511.11000000,94578.89000000,93367.52000000,93612.89000000,4040.48021000
1735502400000,93612.89000000,93949.52000000,93009.52000000,93738.20000000,3936.76599000
1735516800000,93738.19000000,94274.29000000,93368.93000000,93722.71000000,2898.63024000
1735531200000,93722.72000000,94060.35000000,93240.03000000,93731.65000000,2439.98241000
1735545600000,93731.66000000,94068.56000000,93469.56000000,93923.14000000,1683.90269000
1735560000000,93923.14000000,94277.23000000,91530.45000000,92130.21000000,9295.96250000
1735574400000,92130.21000000,94684.09000000,91800.00000000,94417.04000000,6130.98017000
1735588800000,94417.04000000,95024.50000000,91901.57000000,92792.05000000,5169.96449000
1735603200000,92792.05000000,92907.03000000,92033.73000000,92509.59000000,2673.26662000
1735617600000,92509.60000000,93040.10000000,92344.07000000,92860.75000000,1910.77295000
1735632000000,92860.75000000,94741.68000000,92842.88000000,94232.68000000,3728.42811000
1735646400000,94232.68000000,96250.00000000,94232.67000000,95412.00000000,5922.39263000
1735660800000,95412.00000000,95590.52000000,93189.59000000,94166.88000000,3654.49229000
1735675200000,94166.88000000,94222.50000000,93375.38000000,93576.00000000,1722.68129000
1735689600000,93576.00000000,94509.42000000,93489.03000000,93838.04000000,1840.29813000
1735704000000,93838.04000000,93937.19000000,93500.00000000,93684.10000000,958.86153000
1735718400000,93684.11000000,93756.02000000,92888.00000000,93444.64000000,1867.48363000
1735732800000,93444.65000000,94500.00000000,93407.07000000,94432.94000000,2077.71092000
1735747200000,94432.94000000,94823.75000000,93760.93000000,94627.07000000,1721.05382000
1735761600000,94627.08000000,95151.15000000,94542.00000000,94591.79000000,1907.91810000
1735776000000,94591.78000000,95516.00000000,94392.00000000,95010.33000000,3071.06776000
1735790400000,95010.34000000,96000.00000000,94984.84000000,95822.00000000,2597.83185000
1735804800000,95822.01000000,96876.38000000,95640.05000000,96732.99000000,3181.19751000
1735819200000,96733.00000000,97440.91000000,95924.60000000,96455.01000000,6594.73113000
1735833600000,96455.01000000,97777.00000000,96040.04000000,97317.74000000,4552.10190000
1735848000000,97317.74000000,97839.50000000,96666.66000000,96984.79000000,1973.55933000
1735862400000,96984.79000000,97342.44000000,96650.00000000,97062.30000000,1301.75815000
1735876800000,97062.30000000,97066.18000000,96280.65000000,96304.00000000,1511.25736000
1735891200000,96304.00000000,96830.00000000,96100.01000000,96757.58000000,1875.17783000
1735905600000,96757.57000000,97660.00000000,96472.43000000,97521.35000000,3996.57846000
1735920000000,97521.36000000,98976.91000000,97406.54000000,98592.01000000,4583.69677000
1735934400000,98592.02000000,98748.00000000,98067.99000000,98174.18000000,1985.36079000
1735948800000,98174.17000000,98314.15000000,97800.00000000,98200.00000000,1400.83188000
1735963200000,98200.01000000,98350.04000000,97862.87000000,98271.88000000,1220.86223000
1735977600000,98271.87000000,98306.22000000,97532.58000000,97889.39000000,1585.26406000
1735992000000,97889.40000000,98152.02000000,97514.79000000,97657.94000000,1867.22331000
1736006400000,97657.95000000,98350.00000000,97549.99000000,98166.26000000,1394.26571000
1736020800000,98166.26000000,98778.43000000,98143.20000000,98220.50000000,1521.60932000
1736035200000,98220.51000000,98391.59000000,98050.00000000,98187.96000000,830.57053000
1736049600000,98187.97000000,98522.76000000,98187.96000000,98268.77000000,719.22974000
1736064000000,98268.77000000,98268.78000000,97600.00000000,97641.63000000,1371.38309000
1736078400000,97641.62000000,98281.89000000,97276.79000000,98028.98000000,1867.30793000
1736092800000,98028.98000000,98332.54000000,97577.46000000,98079.63000000,1421.36695000
1736107200000,98079.64000000,98836.85000000,98024.00000000,98363.61000000,1885.77899000
1736121600000,98363.61000000,99333.00000000,97920.00000000,99037.57000000,3197.22330000
1736136000000,99037.57000000,99892.00000000,99037.57000000,99318.70000000,2944.63327000
1736150400000,99318.70000000,99625.69000000,98709.28000000,99259.99000000,2315.45844000
1736164800000,99259.99000000,102468.92000000,98711.94000000,102147.95000000,8408.22358000
1736179200000,102147.95000000,102480.00000000,101250.00000000,101817.22000000,5128.12803000
1736193600000,101817.22000000,102329.98000000,101600.05000000,102235.60000000,3269.76713000
1736208000000,102235.60000000,102724.38000000,101512.91000000,101708.08000000,2357.41538000
1736222400000,101708.09000000,102015.01000000,101582.79000000,101664.81000000,1492.76799000
1736236800000,101664.81000000,101995.64000000,100472.45000000,100830.86000000,3234.87532000
1736251200000,100830.86000000,100960.06000000,97153.50000000,97952.26000000,12652.02745000
1736265600000,97952.26000000,98347.81000000,96323.67000000,96451.98000000,7820.91705000
1736280000000,96451.99000000,97220.76000000,96181.81000000,96954.61000000,4501.87218000
1736294400000,96954.60000000,97268.65000000,96216.83000000,96525.20000000,3503.85267000
1736308800000,96525.20000000,96654.61000000,95250.76000000,95657.09000000,5008.27213000
1736323200000,95657.09000000,96132.47000000,94543.86000000,95134.92000000,4080.06431000
1736337600000,95134.92000000,96079.32000000,94624.43000000,95493.77000000,7524.11163000
1736352000000,95493.77000000,95555.25000000,92500.90000000,94243.89000000,10263.38282000
1736366400000,94243.89000000,95310.94000000,93600.00000000,95060.61000000,3324.99538000
1736380800000,95060.61000000,95382.32000000,93422.89000000,94027.90000000,5419.68508000
1736395200000,94027.91000000,94618.63000000,93186.38000000,93221.59000000,2824.32014000
1736409600000,93221.59000000,93877.46000000,92750.00000000,93465.23000000,4574.38662000
1736424000000,93465.23000000,94588.23000000,91800.00000000,94244.02000000,9108.35063000
1736438400000,94244.02000000,94685.25000000,91900.01000000,91909.59000000,6624.66398000
1736452800000,91909.59000000,92720.67000000,91203.67000000,92552.49000000,5993.43040000
1736467200000,92552.49000000,93727.83000000,92431.73000000,93696.13000000,2928.04066000
1736481600000,93696.13000000,95000.00000000,93500.00000000,94492.63000000,3602.28378000
1736496000000,94492.62000000,95293.40000000,94388.50000000,95073.95000000,2846.56733000
1736510400000,95073.95000000,95117.26000000,92206.02000000,93730.92000000,12008.10901000
1736524800000,93730.93000000,95836.00000000,93177.40000000,95327.06000000,7960.59139000
1736539200000,95327.07000000,95442.15000000,94586.02000000,94726.11000000,2137.27207000
1736553600000,94726.10000000,94746.37000000,94106.49000000,94206.95000000,1275.83371000
1736568000000,94206.96000000,94441.87000000,93831.73000000,94246.36000000,989.55966000
1736582400000,94246.36000000,94791.67000000,94031.22000000,94625.65000000,1009.69139000
1736596800000,94625.66000000,94655.20000000,94307.25000000,94410.26000000,891.77961000
1736611200000,94410.26000000,94708.12000000,93984.55000000,94249.26000000,1016.34928000
1736625600000,94249.27000000,95050.94000000,94200.89000000,94599.99000000,1864.69065000
1736640000000,94599.99000000,94699.00000000,94296.99000000,94622.40000000,984.48539000
1736654400000,94622.40000000,94650.00000000,94274.01000000,94323.85000000,555.17676000
1736668800000,94323.85000000,94393.57000000,93711.19000000,94255.10000000,1542.32088000
1736683200000,94255.10000000,95450.10000000,94173.48000000,95071.90000000,2128.13742000
1736697600000,95071.91000000,95314.12000000,94578.54000000,94650.26000000,1321.59389000
1736712000000,94650.26000000,94800.00000000,93800.00000000,94545.06000000,2075.15188000
1736726400000,94545.07000000,95940.00000000,93899.99000000,94269.23000000,3486.55763000
1736740800000,94269.23000000,94913.03000000,93281.00000000,93590.24000000,2651.83860000
1736755200000,93590.24000000,93661.55000000,90833.12000000,90851.22000000,10070.64435000
1736769600000,90851.23000000,93100.00000000,89256.69000000,92123.75000000,15768.82719000
1736784000000,92123.75000000,92534.10000000,91250.00000000,92312.18000000,5597.12697000
1736798400000,92312.18000000,94727.15000000,91908.20000000,94536.10000000,5044.56949000
1736812800000,94536.11000000,95280.80000000,94346.22000000,94861.40000000,3303.28378000
1736827200000,94861.39000000,95464.71000000,94753.42000000,94864.00000000,2358.76020000
1736841600000,94863.99000000,97371.00000000,94860.11000000,96548.04000000,6495.82711000
1736856000000,96548.04000000,97265.48000000,95748.93000000,96471.65000000,8394.33223000
1736870400000,96471.65000000,97088.57000000,95351.76000000,96537.80000000,5134.58254000
1736884800000,96537.23000000,96921.13000000,96152.31000000,96560.86000000,2159.83167000
1736899200000,96560.85000000,97554.63000000,96500.00000000,97317.12000000,3289.96951000
1736913600000,97317.12000000,97724.96000000,96750.00000000,97301.35000000,3059.85859000
1736928000000,97301.35000000,97524.00000000,96521.00000000,96762.18000000,2662.70368000
1736942400000,96762.19000000,99799.98000000,96539.77000000,98992.42000000,11578.95097000
1736956800000,98992.42000000,99990.00000000,98602.05000000,99844.90000000,5037.81977000
1736971200000,99844.91000000,100681.94000000,99460.80000000,100497.35000000,4880.68927000
1736985600000,100497.35000000,100866.66000000,99170.00000000,99478.03000000,4764.75349000
1737000000000,99478.04000000,99921.86000000,99322.19000000,99799.99000000,1971.85838000
1737014400000,99800.00000000,99820.00000000,98617.55000000,99158.71000000,4224.49604000
1737028800000,99158.70000000,99517.93000000,97335.13000000,99296.17000000,7952.93002000
1737043200000,99296.17000000,100448.72000000,99079.05000000,100417.20000000,5345.71609000
1737057600000,100417.20000000,100641.99000000,99377.00000000,99987.30000000,3573.09915000
1737072000000,99987.30000000,102148.13000000,99950.77000000,101051.73000000,6891.54414000
1737086400000,101051.73000000,101899.49000000,100952.10000000,101440.50000000,3198.48530000
1737100800000,101440.51000000,102581.45000000,101439.77000000,102237.60000000,5380.48317000
1737115200000,102237.60000000,104254.19000000,102195.90000000,104000.00000000,9298.37508000
1737129600000,104000.00000000,105865.22000000,103841.18000000,105834.93000000,9336.85365000
1737144000000,105834.93000000,105847.02000000,104065.25000000,104077.48000000,5066.11158000
1737158400000,104077.47000000,104656.87000000,103000.25000000,103559.82000000,3518.82558000
1737172800000,103559.82000000,103771.21000000,102602.48000000,102821.75000000,4937.13140000
1737187200000,102821.75000000,103883.01000000,102277.55000000,103589.29000000,4114.11548000
1737201600000,103589.29000000,104988.88000000,103107.65000000,104568.96000000,5002.17801000
1737216000000,104568.96000000,104719.29000000,103156.02000000,104382.01000000,4197.15572000
1737230400000,104382.00000000,104750.00000000,103765.44000000,104556.23000000,2538.42379000
1737244800000,104556.23000000,105458.55000000,104013.51000000,104984.01000000,3271.33432000
1737259200000,104984.01000000,105634.78000000,104191.19000000,105167.12000000,4785.51322000
1737273600000,105167.11000000,105496.03000000,103450.69000000,104363.23000000,7895.87414000
1737288000000,104363.24000000,105706.48000000,104300.75000000,104936.35000000,6026.11475000
1737302400000,104936.35000000,106200.74000000,104520.01000000,106200.00000000,3579.79556000
1737316800000,106200.00000000,106422.43000000,99651.60000000,101331.57000000,17838.65099000
1737331200000,101331.57000000,102321.42000000,99550.00000000,101891.93000000,13939.26024000
1737345600000,101891.94000000,109588.00000000,101535.28000000,107120.65000000,21204.58766200
1737360000000,107120.65000000,109193.23000000,107093.33000000,108239.19000000,9010.89785000
1737374400000,108239.19000000,108700.01000000,104480.00000000,104957.99000000,13711.24313000
1737388800000,104957.99000000,107050.00000000,100333.00000000,103691.63000000,25962.90260000
1737403200000,103691.64000000,104331.00000000,101701.01000000,102260.01000000,5700.34025000
1737417600000,102260.00000000,103260.10000000,100119.04000000,102936.01000000,10133.69299000
1737432000000,102936.01000000,102974.14000000,101111.68000000,101989.05000000,5400.15858000
1737446400000,101989.06000000,103973.02000000,101740.82000000,103758.25000000,6235.66073000
1737460800000,103758.25000000,105320.00000000,102803.43000000,103943.00000000,9899.25066000
1737475200000,103942.99000000,107240.81000000,103822.02000000,107031.34000000,9757.23378000
1737489600000,107031.34000000,107199.99000000,105420.00000000,106143.82000000,4515.02328000
1737504000000,106143.82000000,106394.46000000,105448.99000000,105600.01000000,3019.25833000
1737518400000,105600.01000000,105952.00000000,105043.88000000,105084.77000000,2894.59275000
1737532800000,105084.77000000,105464.83000000,104647.75000000,105100.39000000,3008.01462000
1737547200000,105100.38000000,105584.23000000,103662.58000000,104180.01000000,6007.84866000
1737561600000,104180.01000000,104754.64000000,103339.12000000,104630.00000000,4362.47109000
1737576000000,104630.00000000,104830.12000000,103611.66000000,103706.66000000,2956.50709000
1737590400000,103706.66000000,103819.99000000,102100.00000000,102461.25000000,4960.28164000
1737604800000,102461.24000000,102968.31000000,101575.50000000,102710.27000000,3922.18053000
1737619200000,102710.28000000,102724.94000000,101262.28000000,101944.49000000,3213.96175000
1737633600000,101944.50000000,106050.86000000,101281.62000000,105263.52000000,17241.02811000
1737648000000,105263.52000000,106850.00000000,103399.98000000,103770.04000000,10175.26517000
1737662400000,103770.05000000,106421.03000000,102195.70000000,103910.34000000,14440.40311000
1737676800000,103910.35000000,104298.00000000,102750.00000000,103891.75000000,3785.23369000
1737691200000,103891.75000000,105355.00000000,103804.77000000,105046.80000000,3142.49691000
1737705600000,105046.79000000,105759.00000000,104922.41000000,105420.10000000,2980.39420000
1737720000000,105420.11000000,106321.66000000,104669.17000000,105859.98000000,4922.31503000
1737734400000,105859.99000000,107120.00000000,105589.00000000,105760.94000000,5483.37032000
1737748800000,105760.93000000,105781.00000000,104456.89000000,104870.50000000,3295.43002000
1737763200000,104870.51000000,105280.82000000,104361.89000000,105202.40000000,2029.85839000
1737777600000,105202.40000000,105202.40000000,104216.81000000,104385.98000000,1407.20452000
1737792000000,104385.99000000,104700.01000000,104106.09000000,104670.99000000,1254.59690000
1737806400000,104670.99000000,105111.11000000,104456.00000000,104897.79000000,1464.11662000
1737820800000,104897.79000000,105286.52000000,104449.75000000,105055.16000000,1831.57775000
1737835200000,105055.16000000,105250.00000000,104696.00000000,104746.85000000,1080.96959000
1737849600000,104746.86000000,105273.24000000,104503.70000000,105062.42000000,1315.60742000
1737864000000,105062.41000000,105500.00000000,104950.00000000,104998.35000000,1228.94709000
1737878400000,104998.36000000,105221.36000000,104444.01000000,104818.69000000,1340.56686000
1737892800000,104818.68000000,105126.11000000,104703.58000000,104967.01000000,1136.95799000
1737907200000,104967.02000000,105260.36000000,104896.00000000,105081.63000000,866.43502000
1737921600000,105081.64000000,105200.00000000,102520.44000000,102620.00000000,3923.99800000
1737936000000,102620.01000000,103260.00000000,100720.53000000,101395.64000000,8353.88719000
1737950400000,101395.64000000,101399.99000000,97777.77000000,99048.02000000,12651.63419000
1737964800000,99048.01000000,99533.33000000,98263.49000000,98761.13000000,6790.38919000
1737979200000,98761.12000000,102317.94000000,98714.28000000,101112.03000000,11346.07460000
1737993600000,101112.03000000,101250.56000000,98864.00000000,99700.02000000,6873.59773000
1738008000000,99700.01000000,102405.00000000,99606.46000000,102082.83000000,4742.55120000
1738022400000,102082.83000000,102892.00000000,101334.55000000,102636.32000000,3670.23637000
1738036800000,102636.32000000,103371.24000000,102527.39000000,102789.72000000,2654.45746000
1738051200000,102789.72000000,103181.82000000,102393.94000000,102762.01000000,2051.60214000
1738065600000,102762.02000000,103800.00000000,101815.26000000,102777.99000000,5106.45100000
1738080000000,102777.99000000,103108.00000000,101820.15000000,102424.24000000,4696.05403000
1738094400000,102424.24000000,102538.00000000,100272.68000000,101335.52000000,3843.25665000
1738108800000,101335.52000000,102319.69000000,101328.01000000,102038.20000000,1696.38336000
1738123200000,102038.21000000,102853.53000000,101955.51000000,102755.82000000,1764.20643000
1738137600000,102755.81000000,103000.00000000,102180.65000000,102646.00000000,2209.71378000
1738152000000,102646.00000000,102842.04000000,101582.37000000,101980.78000000,4382.66276000
1738166400000,101980.78000000,103999.00000000,101400.01000000,103583.99000000,7259.91780000
1738180800000,103584.00000000,104782.68000000,102868.00000000,103733.24000000,5842.47389000
1738195200000,103733.25000000,105300.00000000,103278.54000000,105196.00000000,3876.90317000
1738209600000,105196.00000000,105595.81000000,104799.66000000,105132.07000000,2795.08494000
1738224000000,105132.07000000,105534.00000000,104925.26000000,105300.63000000,1690.21583000
1738238400000,105300.63000000,106457.44000000,104660.00000000,105564.00000000,5586.81148000
1738252800000,105563.99000000,106013.01000000,104762.59000000,105711.27000000,3142.75313000
1738267200000,105711.28000000,105821.62000000,104693.82000000,104722.94000000,2282.30617000
1738281600000,104722.94000000,105029.72000000,103930.09000000,104344.46000000,2510.54787000
1738296000000,104344.46000000,104814.46000000,103972.13000000,104188.56000000,1868.93867000
1738310400000,104188.57000000,104848.65000000,103936.54000000,104736.00000000,1992.81020000
1738324800000,104736.01000000,106012.00000000,104106.00000000,105464.01000000,4829.65222000
1738339200000,105464.00000000,105574.40000000,102122.00000000,102312.32000000,6376.84832000
1738353600000,102312.31000000,102482.94000000,101560.00000000,102429.56000000,4404.38465000
1738368000000,102429.56000000,102783.71000000,102198.52000000,102249.19000000,1810.34285000
1738382400000,102249.19000000,102588.57000000,102118.56000000,102166.49000000,1052.21801000
1738396800000,102166.49000000,102276.99000000,101412.00000000,102028.81000000,2029.14504000
1738411200000,102028.82000000,102329.01000000,101730.79000000,102073.89000000,1704.67519000
1738425600000,102073.89000000,102297.99000000,101448.00000000,101669.60000000,1472.58058000
1738440000000,101669.60000000,101669.60000000,100279.51000000,100635.65000000,4221.99580000
1738454400000,100635.66000000,101456.60000000,99148.91000000,99206.86000000,4565.34638000
1738468800000,99206.85000000,100515.99000000,99031.19000000,99643.30000000,3478.78338000
1738483200000,99643.30000000,100100.00000000,98645.00000000,98864.60000000,4107.22330000
1738497600000,98864.60000000,99439.05000000,98157.00000000,99346.87000000,5265.38592000
1738512000000,99346.87000000,99361.97000000,96821.54000000,98273.16000000,9695.73736000
1738526400000,98273.17000000,98628.74000000,96150.00000000,97700.59000000,7507.02305000
1738540800000,97700.59000000,97782.79000000,91231.00000000,94038.74000000,29729.49110000
1738555200000,94038.75000000,95426.63000000,92646.36000000,95333.01000000,7783.31800000
1738569600000,95333.01000000,95950.68000000,94799.29000000,95107.89000000,6292.62471000
1738584000000,95107.89000000,99500.00000000,94131.14000000,98842.00000000,14148.56207000
1738598400000,98842.00000000,101880.00000000,98038.58000000,101880.00000000,10494.44455000
1738612800000,101879.99000000,102500.01000000,100918.00000000,101328.52000000,6716.29807000
1738627200000,101328.51000000,101732.31000000,100534.03000000,100629.70000000,3827.79756000
1738641600000,100629.70000000,100764.11000000,98229.82000000,98448.02000000,7495.21052000
1738656000000,98448.01000000,99445.17000000,97860.00000000,98967.70000000,4539.23391000
1738670400000,98967.70000000,100415.00000000,98275.98000000,99347.19000000,8422.36725000
1738684800000,99347.18000000,100777.93000000,98778.58000000,98859.77000000,6617.95049000
1738699200000,98859.78000000,99444.02000000,96150.00000000,97763.13000000,9365.42724000
1738713600000,97763.14000000,98930.44000000,97131.43000000,98040.00000000,4039.38442000
1738728000000,98040.01000000,98332.41000000,97352.77000000,97864.43000000,3233.50156000
1738742400000,97864.43000000,98256.00000000,97257.05000000,98198.00000000,3128.59694000
1738756800000,98198.00000000,99149.00000000,97734.69000000,98116.24000000,5192.00486000
1738771200000,98116.24000000,98277.02000000,96500.00000000,97370.00000000,4822.00148000
1738785600000,97370.00000000,97706.37000000,96155.00000000,96612.43000000,5817.81518000
1738800000000,96612.44000000,97493.07000000,96430.78000000,97355.67000000,2552.15194000
1738814400000,97355.66000000,98436.61000000,97273.71000000,98195.61000000,2075.46063000
1738828800000,98195.60000000,99120.00000000,97910.01000000,98877.99000000,2729.43375000
1738843200000,98877.99000000,99040.09000000,96930.17000000,97333.09000000,6201.57209000
1738857600000,97333.09000000,97547.71000000,95676.64000000,95983.00000000,6034.55958000
1738872000000,95982.99000000,97093.50000000,95800.00000000,96554.35000000,3922.02606000
1738886400000,96554.35000000,97805.60000000,96409.65000000,97444.04000000,3156.67580000
1738900800000,97444.04000000,97883.12000000,96566.00000000,96757.05000000,2473.49968000
1738915200000,96757.04000000,97750.00000000,96613.24000000,97750.00000000,2223.55235000
1738929600000,97749.99000000,100137.99000000,97165.51000000,98283.98000000,12394.34552000
1738944000000,98283.98000000,98563.55000000,96856.78000000,96898.56000000,6759.22647000
1738958400000,96898.56000000,96944.10000000,95620.34000000,96506.80000000,4786.92083000
1738972800000,96506.80000000,96880.00000000,96335.42000000,96699.23000000,2006.38123000
1738987200000,96699.24000000,96699.24000000,95785.09000000,96209.92000000,1789.48604000
1739001600000,96209.92000000,96293.48000000,95865.71000000,96120.00000000,1164.01705000
1739016000000,96120.00000000,96517.52000000,95688.00000000,95843.74000000,2499.53256000
1739030400000,95843.74000000,96750.00000000,95749.88000000,96579.99000000,1536.63554000
1739044800000,96579.99000000,96712.00000000,96358.50000000,96444.74000000,1151.19052000
1739059200000,96444.75000000,97300.00000000,96360.14000000,97300.00000000,2064.37300000
1739073600000,97299.99000000,97323.09000000,96777.77000000,97057.83000000,1130.18566000
1739088000000,97057.83000000,97294.46000000,96509.96000000,96554.01000000,1810.78846000
1739102400000,96554.01000000,96703.99000000,95700.00000000,96488.15000000,3215.85687000
1739116800000,96488.14000000,96567.80000000,95888.88000000,96064.74000000,1504.31820000
1739131200000,96064.73000000,96760.00000000,94713.00000000,96462.75000000,4395.39394000
1739145600000,96462.75000000,97131.47000000,95256.00000000,96814.98000000,4441.97007000
1739160000000,96814.97000000,97640.02000000,96632.81000000,97429.83000000,3716.17533000
1739174400000,97429.83000000,97954.69000000,97358.79000000,97661.16000000,3520.47325000
1739188800000,97661.15000000,98345.00000000,96866.66000000,97218.69000000,4536.33685000
1739203200000,97218.68000000,97643.29000000,96866.39000000,97376.00000000,2785.34059000
1739217600000,97376.00000000,97490.71000000,97128.79000000,97430.82000000,1572.57928000
1739232000000,97430.82000000,98149.92000000,97416.62000000,97607.30000000,2024.92177000
1739246400000,97607.31000000,98478.42000000,97558.99000000,98268.97000000,2586.68133000
1739260800000,98268.98000000,98330.00000000,97885.62000000,98151.52000000,1703.70026000
1739275200000,98151.51000000,98158.89000000,96595.33000000,97007.53000000,4245.10245000
1739289600000,97007.54000000,97045.53000000,94876.88000000,95040.82000000,4884.73711000
1739304000000,95040.81000000,96512.70000000,94928.47000000,95778.20000000,3202.62087000
1739318400000,95778.21000000,96263.99000000,95100.00000000,95299.27000000,2407.32134000
1739332800000,95299.28000000,96188.68000000,95267.71000000,96069.58000000,1939.80551000
1739347200000,96069.58000000,96469.78000000,95913.49000000,96094.65000000,2296.45775000
1739361600000,96094.65000000,96631.66000000,94088.23000000,95816.18000000,11805.54003000
1739376000000,95816.18000000,97700.00000000,95120.30000000,97205.06000000,6689.55876000
1739390400000,97205.06000000,98119.99000000,96854.97000000,97869.99000000,4012.48286000
1739404800000,97870.00000000,98083.91000000,97367.45000000,97498.42000000,2127.33742000
1739419200000,97498.43000000,97564.83000000,95800.00000000,96070.23000000,3383.93788000
1739433600000,96070.23000000,96336.00000000,95599.57000000,95925.11000000,3154.64728000
1739448000000,95925.12000000,96480.06000000,95336.00000000,95998.00000000,5428.60469000
1739462400000,95998.00000000,96361.58000000,95217.36000000,95627.76000000,3689.67744000
1739476800000,95627.75000000,96774.71000000,95600.00000000,96608.14000000,2137.57145000
1739491200000,96608.13000000,97190.00000000,96356.41000000,97129.98000000,1805.79470000
1739505600000,97129.98000000,97248.60000000,96561.36000000,96944.09000000,1782.53303000
1739520000000,96944.09000000,97196.00000000,96799.99000000,96887.56000000,1758.38512000
1739534400000,96887.55000000,97568.28000000,96252.82000000,96924.39000000,3999.36783000
1739548800000,96924.57000000,98826.00000000,96494.17000000,97940.45000000,6009.55921000
1739563200000,97940.44000000,98264.85000000,96697.56000000,97500.48000000,2817.38657000
1739577600000,97500.47000000,97972.26000000,97223.58000000,97653.19000000,1506.43225000
1739592000000,97653.19000000,97780.73000000,97345.50000000,97346.26000000,1029.42986000
1739606400000,97346.27000000,97731.09000000,97301.77000000,97615.59000000,874.17838000
1739620800000,97615.59000000,97962.51000000,97426.57000000,97633.22000000,2009.35817000
1739635200000,97633.21000000,97714.39000000,97304.38000000,97531.90000000,921.83788000
1739649600000,97531.91000000,97741.35000000,97414.05000000,97569.66000000,1008.14029000
1739664000000,97569.67000000,97704.47000000,97411.11000000,97547.17000000,935.38493000
1739678400000,97547.17000000,97682.04000000,97212.00000000,97248.98000000,746.42703000
1739692800000,97248.98000000,97388.89000000,97061.58000000,97336.00000000,1186.96965000
1739707200000,97335.99000000,97336.00000000,96645.35000000,96911.01000000,1883.07426000
1739721600000,96911.01000000,97169.15000000,96609.05000000,97058.47000000,1187.57052000
1739736000000,97058.47000000,97282.38000000,96046.18000000,96118.12000000,2251.99851000
1739750400000,96118.12000000,96638.05000000,96023.17000000,96215.33000000,1866.57226000
1739764800000,96215.32000000,96463.20000000,95800.00000000,96068.22000000,2725.98131000
1739779200000,96068.21000000,96395.68000000,95937.05000000,96063.18000000,2282.57983000
1739793600000,96063.17000000,97046.59000000,95564.00000000,95659.46000000,4434.60458000
1739808000000,95659.45000000,95945.49000000,95205.00000000,95531.36000000,3482.13274000
1739822400000,95531.36000000,96413.43000000,95488.90000000,95780.00000000,1700.17438000
1739836800000,95780.01000000,96322.97000000,95538.01000000,96200.00000000,1602.34370000
1739851200000,96200.00000000,96300.73000000,95254.12000000,95456.93000000,3176.48546000
1739865600000,95456.92000000,95872.17000000,95050.00000000,95640.34000000,2483.18123000
1739880000000,95640.35000000,96753.91000000,95200.00000000,95546.48000000,4474.04458000
1739894400000,95546.49000000,95633.15000000,93388.09000000,94104.14000000,6846.15491000
1739908800000,94104.15000000,95685.00000000,93730.72000000,95671.74000000,4785.98483000
1739923200000,95671.74000000,95961.54000000,95055.00000000,95710.26000000,2158.62817000
1739937600000,95710.25000000,95846.15000000,95029.99000000,95687.71000000,3441.18957000
1739952000000,95687.71000000,96468.99000000,95616.60000000,96422.60000000,2411.90713000
1739966400000,96422.60000000,96700.00000000,95536.36000000,95943.74000000,3550.14153000
1739980800000,95943.74000000,96480.00000000,95407.41000000,96206.54000000,2763.82004000
1739995200000,96206.54000000,96899.99000000,96058.38000000,96644.37000000,2112.82310000
1740009600000,96644.37000000,97362.83000000,96415.09000000,97055.25000000,2723.25483000
1740024000000,97055.24000000,97339.11000000,96781.57000000,96867.92000000,2341.17162000
1740038400000,96867.92000000,97384.03000000,96801.61000000,97207.92000000,1589.77673000
1740052800000,97207.93000000,98062.15000000,96799.42000000,96903.77000000,4401.17328000
1740067200000,96903.76000000,98518.00000000,96888.00000000,98422.80000000,3819.64673000
1740081600000,98422.80000000,98711.36000000,98000.00000000,98305.00000000,2182.36858000
